0015400046930;http://world-en.openfoodfacts.org/product/0015400046930/western-family-cream-of-mushroom-condensed-soup;usda-ndb-import;1489066609;2017-03-09T13:36:49Z;1587580772;2020-04-22T18:39:32Z;Western family, cream of mushroom condensed soup;;;;;Western Family;western-family;Canned foods, Meals, Soups, Canned meals, Canned soups;en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups;Canned foods,Meals,Soups,Canned meals,Canned soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, mushrooms, wheat flour, soybean oil contains 2% or less of: salt, cream, monosodium glutamate, whey powder (milk), soy protein concentrate, modified corn starch, autolyzed yeast extract, disodium phosphate, maltodextrin, spice, garlic powder, natural flavor (contains milk), dried mushrooms, partially hydrogenated soybean and cottonseed oils.;;;;;;0.5 cup (123 g);123;;2;;en:e339,en:e339ii,en:e621;E339 - Sodium phosphates,E339ii - Disodium phosphate,E621 - Monosodium glutamate;0;;;0;;;8;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:canned-soups;Canned soups;;;;;;;;339;339;;5.69;0.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;7.32;0.81;;;;;;;;;0;;;0.81;;;;1.7875;0.715;;0;;;;;0;;;;;;;;;;;;;;0;;0.00059;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0015400046961;http://world-en.openfoodfacts.org/product/0015400046961/western-family-cream-of-chicken-condensed-soup;usda-ndb-import;1489066728;2017-03-09T13:38:48Z;1587580840;2020-04-22T18:40:40Z;Western family, cream of chicken condensed soup;;;;;Western Family;western-family;Canned foods, Meals, Soups, Canned meals, Canned soups;en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups;Canned foods,Meals,Soups,Canned meals,Canned soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken broth, modified food starch, soybean oil, cooked chicken meat, wheat flour, contains 2% or less of salt, dried whey, chicken fat, cooked mechanically separated chicken, monosodium glutamate, cream, soy protein concentrate, sugar, autolyzed yeast extract, isolated soy protein, disodium phosphate, onion powder, natural flavor, yeast extract, maltodextrin, beta-carotene (color), soy lecithin.;;;;;;0.5 cup (123 g);123;;4;;en:e160a,en:e160ai,en:e322,en:e322i,en:e339,en:e339ii,en:e621;E160a - Alpha-carotene,E160ai - Beta-carotene,E322 - Lecithins,E322i - Lecithin,E339 - Sodium phosphates,E339ii - Disodium phosphate,E621 - Monosodium glutamate;0;;;1;;e160a-beta-carotene;8;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:canned-soups;Canned soups;;;;;;;;372;372;;5.69;1.22;;;;;;;;;;;;;;;1.63;2.85;;;;;;;;;;;;;;;;;0;0.004;8.13;0.81;;;;;;;;;0;;;1.63;;;;1.7675;0.707;;0.0001221;;;;;0;;;;;;;;;;;;0.033;;0;;0;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0015400047258;http://world-en.openfoodfacts.org/product/0015400047258/rainbo-mallows-western-family;openfoodfacts-contributors;1537506525;2018-09-21T05:08:45Z;1572194295;2019-10-27T16:38:15Z;Rainbo Mallows;;794 g;plastique;plastique;Western Family;western-family;Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals;en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals;Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals;États-Unis;etats-unis;Portland,  OR,  USA;portland,or,usa;;;;;;;;;Polynésie française;Carrefour;France, French Polynesia;en:france,en:french-polynesia;France,French Polynesia;;;;;;;;;;;;;;;;;;;;21;e;;Cereals and potatoes;Breakfast cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:breakfast-cereals;Breakfast cereals;https://static.openfoodfacts.org/images/products/001/540/004/7258/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/540/004/7258/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/001/540/004/7258/ingredients_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/540/004/7258/ingredients_en.7.200.jpg;https://static.openfoodfacts.org/images/products/001/540/004/7258/nutrition_en.10.400.jpg;https://static.openfoodfacts.org/images/products/001/540/004/7258/nutrition_en.10.200.jpg;;21;21;;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;18;;;;;;;;;;;;4;;;;2;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0015400049368;http://world-en.openfoodfacts.org/product/0015400049368/chunky-blue-cheese-western-family;usda-ndb-import;1489063751;2017-03-09T12:49:11Z;1587578873;2020-04-22T18:07:53Z;Chunky Blue Cheese;;;;;Western Family;western-family;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Soybean oil, water, distilled vinegar, blue cheese (milk, cheese cultures, salt, enzymes), high fructose corn syrup, egg yolk, 2% or less: salt, natural flavors, monosodium glutamate, phosporic acid, polysorbate (color), garlic*, (potassium sorbate, sodium benzoate preservatives), spices, calcium disodium edta (used to protect quality), onion*, *dried;;;;;;2 Tbsp (30 g);30;;3;;en:e202,en:e385,en:e621;E202 - Potassium sorbate,E385 - Calcium disodium ethylenediaminetetraacetate,E621 - Monosodium glutamate;0;;;0;;;22;e;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:sauces;Sauces;;;;;;;;1812;1812;;46.67;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;3.33;3.33;;;;;;;;;0;;;3.33;;;;2.1675;0.867;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
0015400049375;http://world-en.openfoodfacts.org/product/0015400049375/creamy-cucumber-deliciously-cool-fresh-dressingf-western-family;usda-ndb-import;1489063722;2017-03-09T12:48:42Z;1489063722;2017-03-09T12:48:42Z;Creamy Cucumber Deliciously Cool & Fresh Dressingf;;;;;Western Family;western-family;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Soybean, water, distilled vinegar, sugar, pickles, cucumber juice, salt, less than 2%: nonfat milk*, onion*,xanthan gum, spices, calcium disodium edta (to protect flavor), polysorbate 60, polysorbate 80, sodium benzoate and potassium sorbate (preservatives), citric acid, natural flavors.;;;;;;30 g (2 Tbsp);30;;7;;en:e202,en:e211,en:e330,en:e385,en:e415,en:e433,en:e435;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E415 - Xanthan gum,E433 - Polyoxyethylene sorbitan monooleate,E435 - Polyoxyethylene sorbitan monostearate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1812;1812;;46.67;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10;6.67;;;;;;;;;0;;;0;;;;2.794;1.1176;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400049382;http://world-en.openfoodfacts.org/product/0015400049382/french-style-california-spicy-sweet-dressing-western-family;usda-ndb-import;1489063735;2017-03-09T12:48:55Z;1489063735;2017-03-09T12:48:55Z;French Style California Spicy & Sweet Dressing;;;;;Western Family;western-family;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;High fructose corn syrup, tomato puree (water, tomato paste), soybean oil, distilled vinegar, water salt, less than 2% modified food starch, dried onions, phosphoric acid, xanthan gum, natural flavors, garlic power,potassium sorbate and calcium disodium edta as preservatives, citric acid, guar gum, red 40, yellow 6, blue 1.;;;;;;34 g (2 Tbsp);34;;7;;en:e110,en:e129,en:e133,en:e330,en:e338,en:e412,en:e415;E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E330 - Citric acid,E338 - Phosphoric acid,E412 - Guar gum,E415 - Xanthan gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1230;1230;;17.65;2.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;29.41;23.53;;;;;;;;;0;;;0;;;;3.1369;1.25476;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400050807;http://world-en.openfoodfacts.org/product/0015400050807/creamy-ranch-buttermilk-herb-dressing-western-family;usda-ndb-import;1489063736;2017-03-09T12:48:56Z;1489063736;2017-03-09T12:48:56Z;Creamy Ranch Buttermilk & Herb Dressing;;;;;Western Family;western-family;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, corn syrup, cultured buttermilk (cultured pasteurized part-skim milk, non-fat milk powder, salt), maltodextrin, high fructose corn syrup, distilled vinegar, modified food starch, salt, 2% or less: soybean oil* *, monosodium glutamate, natural flavors, phosphoric acid, titanium dioxide (color), xanthan gum, garlic*, onion*, garlic, sodium benzoate (preservative), onion, spices, potassium sorbate (preservative), green onion*, calcium disodium edta (used to protect quality).;;;;;;30 g (2 Tbsp);30;;7;;en:e171,en:e202,en:e211,en:e338,en:e385,en:e415,en:e621;E171 - Titanium dioxide,E202 - Potassium sorbate,E211 - Sodium benzoate,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E415 - Xanthan gum,E621 - Monosodium glutamate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;556;556;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;30;10;;;;;;;;;0;;;0;;;;2.36982;0.947928;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400050814;http://world-en.openfoodfacts.org/product/0015400050814/thousand-island-dressing-western-family;usda-ndb-import;1489063746;2017-03-09T12:49:06Z;1587578870;2020-04-22T18:07:50Z;Thousand island dressing;;;;;Western Family;western-family;Groceries, Sauces, Salad dressings, Thousand Island Dressing;en:groceries,en:sauces,en:salad-dressings,en:thousand-island-dressing;Groceries,Sauces,Salad dressings,Thousand-island-dressing;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato puree(water tomato paste) high fructose corn syrup, water, corn syrup, vinegar, chopped pickles, modified food starch, contains less than 2 of maltodextrin, salt, natural flavor, egg yolk*, soybean oil*, dried onions, titanium dioxide (color), paprika, phosphoric acid, sodium benzoate and potassium sorbate as preservatives, polysorbate 60, dextrose, guar gum, calcium disodium edta(to protect flavor), garlic, spices, alum, polysorbate 80, turmeric, red 40, blue 1.;;;;;;2 Tbsp (30 g);30;;8;;en:e129,en:e133,en:e171,en:e338,en:e385,en:e412,en:e433,en:e435;E129 - Allura red ac,E133 - Brilliant blue FCF,E171 - Titanium dioxide,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E435 - Polyoxyethylene sorbitan monostearate;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;15;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:thousand-island-dressing;Thousand-island-dressing;;;;;;;;628;628;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;33.33;23.33;;;;;;;;;0;;;0;;;;2.1675;0.867;;0.0000999;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400050821;http://world-en.openfoodfacts.org/product/0015400050821/traditional-italian-tangy-mediterranean-herb-dressing-western-family;usda-ndb-import;1489063726;2017-03-09T12:48:46Z;1587578852;2020-04-22T18:07:32Z;Traditional Italian Tangy Mediterranean Herb Dressing;;;;;Western Family;western-family;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, distilled vinegar, salt, 2% or less: garlic*, soybean oil**, onion*, red bell pepper, xanthan gum, spices, sorbic acid, sodium benzoate, calcium disodium edta (used to preserve quality), caramel color, tocopheryl acetate (vitamin e), lemon juice concentrate.;;;;;;2 Tbsp (30 g);30;;5;;en:e150c,en:e200,en:e211,en:e385,en:e415;E150c - Ammonia caramel,E200 - Sorbic acid,E211 - Sodium benzoate,E385 - Calcium disodium ethylenediaminetetraacetate,E415 - Xanthan gum;0;;;0;;;12;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:sauces;Sauces;;;;;;;;280;280;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.33;10;;;;;;;;;0;;;0;;;;2.9175;1.167;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015400050869;http://world-en.openfoodfacts.org/product/0015400050869/creamy-ranch-buttermilk-horb-dressing-western-family;usda-ndb-import;1489063748;2017-03-09T12:49:08Z;1587578871;2020-04-22T18:07:51Z;Creamy Ranch Buttermilk & Horb Dressing;;;;;Western Family;western-family;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;"Soybean oil, distilled vinegar, high fructose corn syrup, egg yolks, cultured buttermilk (cultured pasteurized part-skim milk, non-fat milk powder, salt), modified food starch, less than 2%; salt, monososodium glutamate, phosphoric acid, natural falvor, titaniu, dioxide (color), lactic acid, disodium phosphate, garlic*, spices, sodium benzoate and potassium sorbate (preservatives), calcium disodium edta (used to protect quality), onion*, *dried";;;;;;2 Tbsp (30 g);30;;7;;en:e202,en:e211,en:e270,en:e338,en:e339,en:e339ii,en:e385,en:e621;E202 - Potassium sorbate,E211 - Sodium benzoate,E270 - Lactic acid,E338 - Phosphoric acid,E339 - Sodium phosphates,E339ii - Disodium phosphate,E385 - Calcium disodium ethylenediaminetetraacetate,E621 - Monosodium glutamate;0;;;0;;;15;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:sauces;Sauces;;;;;;;;975;975;;20;3.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;6.67;3.33;;;;;;;;;0;;;0;;;;2.3325;0.933;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0015400050876;http://world-en.openfoodfacts.org/product/0015400050876/thousand-island-new-york-style-dressing-western-family;usda-ndb-import;1489063730;2017-03-09T12:48:50Z;1587578856;2020-04-22T18:07:36Z;Thousand island new york style dressing;;;;;Western Family;western-family;Groceries, Sauces, Salad dressings, Thousand Island Dressing;en:groceries,en:sauces,en:salad-dressings,en:thousand-island-dressing;Groceries,Sauces,Salad dressings,Thousand-island-dressing;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high frutose corn syrup, distilled vinegar, tomato puree, (water, tomato paste), chopped pickles, soybean oil, salt, maltodextrin, modified food starch, 2% or less natural flavors, dried onions, xanthan gum, buttermilk powder, titanium dioxide (color), phosphoric acid, corn syrup, calcium disodium edta [to protect flavor], sodium benzoate, propylene glycol alginate, lactic acid, polysorbate 60, dextrose, paprika (color), garlic, spices, turmeric;;;;;;2 Tbsp (32 g);32;;8;;en:e171,en:e211,en:e270,en:e338,en:e385,en:e405,en:e415,en:e435;E171 - Titanium dioxide,E211 - Sodium benzoate,E270 - Lactic acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E405 - Propane-1‚2-diol alginate,E415 - Xanthan gum,E435 - Polyoxyethylene sorbitan monostearate;0;;;0;;;14;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:thousand-island-dressing;Thousand-island-dressing;;;;;;;;653;653;;6.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;25;15.62;;;;;;;;;0;;;0;;;;2.5775;1.031;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0015400050883;http://world-en.openfoodfacts.org/product/0015400050883/traditional-italian-tangg-mediterranean-herb-dressing-western-family;usda-ndb-import;1489063741;2017-03-09T12:49:01Z;1587578866;2020-04-22T18:07:46Z;Traditional Italian Tangg Mediterranean Herb Dressing;;;;;Western Family;western-family;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, soybean oil, distilled vinegar, high fructose corn syrup, salt, 2% or less: garlic*, onion*, red bell pepper, xanthan gum, spices, caramel color, annatto, calcium disodium edta (used to protect quality), concentrated lemon juice *dried;;;;;;2 Tbsp (32 g);32;;4;;en:e150c,en:e160b,en:e385,en:e415;E150c - Ammonia caramel,E160b - Annatto,E385 - Calcium disodium ethylenediaminetetraacetate,E415 - Xanthan gum;0;;;0;;;17;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Western Family Foods, Inc.;en:sauces;Sauces;;;;;;;;1046;1046;;25;3.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;9.38;6.25;;;;;;;;;0;;;0;;;;3.8275;1.531;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
